Ozone,Nitrogen Oxide,PM2.5,PM10
45.81843,4.88947,24.156,39.155
47.94825,5.18882,25.599,39.383
45.21771,4.54022,22.035,35.785
50.84263,4.93936,22.5,31.568
48.60359,3.49248,20.139,26.743
53.40934,2.79398,15.519,20.105
43.52479,2.34495,15.875,19.358
39.97509,2.49463,16.054,19.345
38.66443,2.49463,14.311,16.713
49.69581,2.59441,16.347,21.133
54.22851,2.84387,17.814,23.925
67.42611,3.1266,20.288,26.215
66.47952,2.66093,19.219,23.775
62.31655,2.19527,48.514,56.838
63.13512,1.69635,52.543,62.395
64.99601,2.09549,51.948,61.383
74.69076,2.04559,48.113,58.953
87.01211,2.04559,36.326,59.293
80.53308,1.9957,28.788,39.758
68.10518,2.19527,24.451,30.765
61.76047,5.13893,23.604,30.523
58.97383,7.88302,22.274,39.185
59.96047,10.57721,23.283,33.783
63.73747,7.78323,28.83,43.833
77.08179,6.33635,29.377,37.235
80.85705,7.88302,29.951,35.89
86.71928,4.54022,39.3,45.598
68.79183,2.59441,32.342,37.688
74.33477,2.29506,28.821,34.643
73.64254,3.19312,25.547,32.943
65.03544,2.59441,17.052,21.66
51.08306,2.54452,14.892,17.803
41.23062,1.59656,23.262,29.91
47.45657,1.59656,28.637,37.35
54.50689,1.89592,29.229,38.613
59.48211,1.72961,30.951,41.598
70.15261,1.9957,31.021,41.355
24.88443,26.89206,32.559,38.395
30.9003,21.90281,29.432,35.073
46.98142,19.80732,18.422,23.75
44.19077,19.00904,24.236,30.175
38.66708,26.24346,10.493,14.803
45.28569,18.16087,6.044,9.254
31.99607,28.88776,4.14,6.305
30.13725,29.2869,3.677,5.41
26.41978,31.9312,3.381,5.057
18.92577,37.16991,3.043,5.032
18.10724,36.17206,4.041,6.023
25.92943,28.28905,5.746,7.934
23.02838,21.05464,4.617,6.565
22.09715,20.25636,8.397,10.972
38.72992,7.9828,17.717,21.845
36.9231,7.93291,17.25,20.95
37.96859,6.6856,18.559,23.44
29.20591,11.02624,20.288,25.425
37.57747,3.49248,21.474,26.713
35.4438,2.6443,20.826,24.81
26.52582,9.52947,21.144,24.625
29.37102,9.03054,23.024,26.435
37.77445,8.04932,28.439,33.12
48.06318,1.79613,36.314,42.285
47.20805,2.79398,23.375,27.7
50.48613,3.04344,22.189,27.375
49.38015,4.78968,28.823,34.6
46.09051,9.42968,30.38,36.983
52.93485,9.9785,28.354,33.923
62.79152,6.13678,25.156,32.103
58.84618,9.62925,9.453,13.514
34.43263,28.88776,4.127,7.274
22.55329,42.45852,3.327,5.52
13.57649,52.78627,2.498,4.325
10.94963,52.63659,2.658,5.163
9.41697,51.8882,3.566,5.999
6.78917,53.53465,3.866,6.891
14.56244,45.60175,4.409,8.388
16.53245,43.30669,4.713,7.07
21.07433,35.72303,5.188,8.262
30.32268,21.20431,7.015,12.4
25.99753,27.59055,6.718,10.975
15.81753,40.01379,6.11,8.115
17.56831,37.36948,9.717,11.938
20.74274,32.28045,12.392,15.625
21.61896,32.48002,17.328,21.138
34.66239,22.48489,22.951,28.595
25.5413,25.61148,29.901,35.19
37.35914,18.80947,8.828,11.035
60.94305,4.6899,11.005,13.815
62.92635,3.59226,13.559,16.933
71.79693,2.79398,13.814,17.793
74.98404,2.84387,17.238,22.715
80.40019,3.39269,17.752,23.673
78.9707,3.24301,14.101,20.32
60.48288,8.48173,8.643,14.843
35.00303,30.08518,5.433,9.61
23.50297,38.96604,5.131,8.666
25.14801,37.12002,5.711,8.976
38.7437,24.597,14.219,19.175
68.37314,14.26926,20.012,27.833
89.50669,8.78108,22.484,30.465
73.99447,7.88302,21.38,27.22
74.80081,4.29076,29.092,36.84
84.27528,3.09334,33.003,40.208
53.20738,2.99355,29.252,33.938
35.3709,2.6942,27.689,30.58
32.38742,2.6443,28.967,31.765
33.75315,2.6942,29.161,32.253
38.36142,2.59441,23.432,26.418
42.95025,2.66093,22.863,27.108
41.93686,2.8605,23.061,27.983
52.90547,41.2611,2.926,5.904
27.25119,50.19186,2.304,3.739
24.73295,52.98584,2.234,3.479
27.36172,45.35228,4.155,6.074
30.25839,37.02024,3.651,5.313
50.99365,13.57076,7.582,10.221
52.74232,11.77463,8.236,11.983
50.71062,15.76603,7.578,11.695
46.38949,19.10883,7.065,11.793
56.04434,21.85292,7.172,11.92
42.87966,27.04174,5.192,7.791
43.64592,34.77507,3.818,5.546
38.38274,40.36303,3.938,6.572
43.59712,30.23486,5.707,9.84
60.22507,18.21076,5.69,10.707
58.52327,9.52947,5.135,9.477
54.00415,16.26496,4.661,9.617
29.8756,31.38238,4.055,6.66
22.80247,37.9183,4.386,7.045
15.73217,40.36303,5.928,8.995
13.37561,46.84906,3.894,5.243
12.71759,51.68863,3.282,4.256
17.61308,45.10282,5.351,7.183
27.92251,27.00847,6.217,8.045
63.73827,2.24516,11.359,17.12
62.21617,2.39484,12.448,17.503
64.07774,2.59441,14.481,21.813
68.15589,2.44473,12.252,19.318
73.72664,2.49463,11.691,21.315
78.53787,2.29506,10.51,19.805
88.04018,2.84387,11.802,24.685
81.29346,3.74194,5.168,17.34
51.64085,21.65335,4.138,10.953
34.24778,30.5841,4.738,10.89
26.72723,35.82282,4.591,9.81
28.53995,34.82497,4.927,9.574
31.77376,30.88346,5.595,11.975
30.01951,29.03744,6.798,12.74
40.68179,18.21076,7.706,13.643
50.89605,8.38194,9.821,16.263
46.37735,8.98065,9.628,13.633
37.97241,12.17377,12,17.308
40.43384,9.08044,8.647,11.382
32.09029,15.81592,5.768,7.721
23.91536,29.43658,3.874,5.63
20.02102,40.36303,2.881,4.275
33.16217,56.01265,2.03,3.586
9.14361,64.12849,1.583,2.728
31.78538,21.15442,8.409,12.208
60.43675,1.79613,9.226,18.115
63.81396,2.09549,9.424,16.255
67.72929,1.64645,10.532,20.805
57.98109,7.08474,8.183,15.648
54.59837,5.58796,9.851,16.56
45.8468,9.18022,8.245,12.655
47.43602,6.6856,7.339,12.035
32.44749,22.45163,6.655,10.082
28.71748,28.53851,6.419,10.862
38.18451,17.01334,10.371,16.825
32.30582,17.41248,10.309,16.08
27.57494,25.39528,7.466,11.067
39.66402,14.86797,7.76,12.153
65.75728,5.9871,8.42,13.618
66.27836,3.9914,8.344,13.463
62.86566,2.99355,9.789,14.528
49.30785,2.39484,10.455,13.878
52.75481,2.29506,9.599,12.405
46.74786,2.39484,9.818,12.463
44.9274,2.24516,12.019,15.175
48.95014,2.34495,12.818,15.825
58.58139,2.66093,12.592,17.258
56.32625,2.12875,10.71,15.195
25.92818,40.21336,8.226,14.398
32.84878,37.76862,7.38,11.88
32.189,38.26755,6.28,10.621
43.89055,27.34109,6.218,11.338
38.83621,31.63185,6.88,11.043
57.46048,16.01549,6.575,11.17
49.16393,24.6469,5.346,10.523
51.43074,28.83787,5.642,14.828
35.45799,46.94884,5.364,13.079
19.95521,61.56735,4.249,10.016
18.30293,62.21595,4.748,10.489
12.97337,65.45896,4.15,9.653
15.39513,61.76692,4.98,11.848
21.21705,56.02928,5.594,12.893
25.00735,42.20906,3.515,9.629
28.46096,34.37593,2.689,4.817
31.86384,27.24131,2.559,4.4
25.15914,32.33034,3.213,4.789
9.66839,47.54755,4.715,7.789
9.77832,50.44132,5.559,9.565
10.60273,50.79057,5.959,10.432
13.12869,46.40003,6.234,11.748
22.04433,41.77665,6.222,10.77
19.04266,35.12432,6.429,10.657
41.03171,3.59226,15.531,18.628
48.57675,2.14538,14.743,18.338
51.9886,2.34495,12.441,15.74
56.72154,2.39484,10.34,13.523
58.32001,3.14323,11.19,14.905
56.8138,4.49033,8.251,11.8
57.36156,6.88517,6.036,8.544
51.46683,11.42538,4.644,7.021
32.12532,31.2826,2.659,4.355
26.12478,40.21336,2.111,2.948
33.88646,29.83572,3.652,5.908
34.44124,29.73593,4.981,6.731
35.3145,24.74668,4.473,5.92
36.97529,15.71614,4.22,6.848
37.90921,11.47528,2.779,3.908
48.31545,6.98495,3.233,5.764
43.73173,6.98495,3.489,5.653
44.1637,3.9914,4.322,5.723
37.55119,11.47528,5.34,10.135
36.23621,16.01549,5.957,7.108
36.9705,21.10453,6.831,8.213
37.62052,22.6013,7.441,9.298
28.29071,42.37536,6.991,9.646
15.2461,51.42254,7.242,11.76
11.50045,45.05293,3.622,7.086
14.36221,42.80777,3.561,6.543
19.64319,41.06153,3.358,6.115
19.20425,41.85981,3.547,6.01
20.74422,40.71228,3.319,5.825
18.76558,43.15701,3.115,5.232
26.577,38.66669,2.967,5.515
26.58103,38.6168,3.751,7.174
16.73175,50.19186,2.087,3.922
13.32435,56.47831,1.681,3.758
12.00422,60.91874,1.859,3.923
10.13614,63.26369,1.858,4.479
8.09626,66.5067,1.637,4.069
12.2224,64.26154,1.487,2.784
11.78154,61.11831,1.526,2.865
18.8204,49.99229,2.251,3.354
18.65355,49.74282,3.166,4.851
13.42445,48.94454,4.412,5.68
14.90887,43.00734,4.657,6.127
13.14823,49.59315,3.716,4.598
15.45874,43.95529,6.059,7.924
19.09029,37.31959,6.36,8.244
27.57852,32.19729,9.656,12.167
39.98911,3.59226,14.061,16.845
52.79944,2.94366,8.439,13.048
56.91817,2.79398,7.176,11.695
55.84628,2.54452,7.739,12.048
55.62419,2.44473,8.456,12.695
64.61366,2.49463,9.118,14.938
69.14995,2.84387,10.186,17.498
69.59596,3.29291,7.688,16.153
63.1835,4.54022,6.384,16.605
53.51129,11.02624,6.024,15.01
38.85259,23.89851,5.249,12.146
28.7219,28.33894,4.741,11.876
24.96532,33.67744,4.133,10.119
24.08642,36.37163,4.447,10.102
21.93361,40.06368,4.016,8.503
27.01742,30.634,4.195,11.172
42.50442,17.81162,3.62,9.283
54.15967,8.08259,3.493,9.176
53.61503,6.98495,3.112,6.917
27.86878,24.39743,2.819,5.45
16.30198,35.77292,2.976,5.181
12.99474,42.45852,3.097,5.924
14.14968,41.51056,3.239,5.353
20.70026,41.17794,3.346,5.326
10.27869,44.96977,3.371,5.797
39.18505,15.91571,6.525,9.38
53.47569,7.58366,5.515,7.819
52.3751,8.38194,6.519,8.503
55.35362,6.23656,7.806,10.844
48.72544,11.42538,7.246,9.883
56.23112,7.23441,7.894,10.902
56.50412,7.88302,7.387,10.985
43.69372,14.11958,6.695,9.394
32.34501,29.53636,5.779,9.532
25.4588,35.47357,7.588,13.28
20.11638,39.21551,7.501,12.52
14.55043,45.50196,7.06,11.885
16.15217,44.00519,6.348,11.598
16.3702,42.00949,5.816,11.795
20.28251,37.31959,4.999,10.578
28.76595,30.73378,4.624,9.394
31.40703,28.23916,4.165,8.231
31.02397,28.48862,3.883,7.374
43.04327,10.77678,4.888,8.142
26.66801,22.35184,5.294,8.742
22.91941,25.44518,5.675,8.663
28.04402,20.20646,6.436,10.003
42.7524,11.64158,7.687,10.998
45.26776,4.98925,8.304,15.463
48.12674,1.84602,22.198,26.675
56.66332,2.19527,18.175,21.298
58.80877,2.04559,17.276,20.715
58.89056,1.9957,17.29,21.303
59.14707,2.09549,20.245,24.89
59.6524,1.9957,18.665,21.383
57.08105,1.9957,12.679,15.963
59.99928,1.89592,11.093,14.748
58.76696,2.74409,10.278,14.94
39.40734,11.07614,10.363,14.328
34.99469,12.52302,11.682,15.405
37.65697,9.87872,11.427,14.428
40.01784,5.83742,11.205,14.578
37.31049,9.03054,11.351,14.115
44.84346,7.28431,9.34,12.348
40.73198,8.6813,7.775,10.604
46.70206,5.08904,6.786,8.894
43.25647,3.79183,5.796,7.31
36.4006,6.53592,5.899,7.388
26.46519,14.51872,5.403,7.286
21.28032,22.6013,5.576,7.28
19.46064,27.19141,5.23,7.427
29.25575,19.69091,5.851,8.214
21.09709,28.73808,6.403,8.878
60.40303,5.43828,8.192,15.76
63.51927,4.04129,8.884,17.135
67.59723,6.08689,8.627,18.555
72.73081,5.28861,7.416,14.76
75.49111,5.18882,7.238,15.153
63.06466,16.26496,5.26,9.736
27.49036,49.39358,4.238,9.379
36.15485,35.07443,5.54,12.243
21.57375,44.80347,5.268,9.593
11.70067,53.18541,4.597,8.328
13.4151,48.79487,4.965,7.728
9.8849,50.84046,4.647,7.337
17.8877,42.30884,4.842,7.978
36.61234,25.99399,7.623,10.612
47.78179,12.12388,7.742,12.006
58.16617,2.89377,7.425,10.066
57.5963,0,8.776,12.41
44.47623,2.59441,11.859,15.263
40.47049,2.24516,12.901,15.678
28.61571,2.24516,14.752,17.66
29.27754,1.89592,15.599,18.653
32.35339,1.79613,18.995,22.76
35.3833,1.9957,20.26,25.178
43.26037,1.66308,26.25,31.53
40.91176,19.10883,11.229,16.54
61.86074,3.3428,14.54,20.975
74.32041,0.6985,14.156,20.825
85.63693,0.99785,16.068,25.308
86.15772,1.19742,15.649,23.648
91.79099,1.24731,15.245,28.1
99.98265,0.89807,13.453,30.79
96.70054,1.09764,9.581,28.44
59.84393,21.60345,5.85,17.253
33.39974,45.45207,4.655,11.351
43.8251,30.68389,7.756,15.263
26.64642,46.84906,6.919,12.903
63.09378,8.33205,15.915,31.505
62.9314,3.79183,29.278,42.575
70.7202,2.79398,42.854,57.035
92.04242,1.14753,18.375,30.108
80.85396,1.04774,11.264,24.408
57.53043,0.44903,8.172,14.878
52.24289,0.44903,9.555,14.973
46.45998,0.54882,9.827,15.69
43.84611,0.6486,8.277,12.705
46.76832,0.54882,8.095,13.085
60.1585,1.72961,8.827,15.545
49.26917,8.44846,8.766,16.778
50.86034,3.54237,8.475,11.445
47.5323,5.23871,8.03,11.093
54.33826,3.74194,7.329,9.853
45.36185,14.86797,6.09,9.112
47.07745,16.31485,5.257,8.37
46.91246,22.10238,5.132,8.756
49.47547,17.9613,4.215,6.298
31.01294,37.81852,3.466,5.649
34.84462,21.40388,6.838,9.323
22.54693,32.5798,7.39,10.049
27.63245,29.78582,7.29,10.336
26.30605,32.77937,6.419,8.756
26.08713,37.41938,7.011,9.83
26.20187,37.81852,6.901,11.176
27.4175,37.21981,6.236,10.07
44.00149,19.50797,7.615,11.733
62.43797,7.18452,7.134,10.234
35.20813,26.84217,6.113,9.301
34.64602,21.55356,6.69,9.486
30.49918,20.6555,7.668,11.405
22.70796,30.18496,8.437,11.863
29.94338,26.39313,8.238,12.523
42.42902,21.22094,8.592,13.803
29.31897,27.80675,8.706,13.28
50.24543,5.38839,14.25,18.245
67.13122,1.54667,15.507,19.69
84.87243,1.29721,12.368,17.613
81.75593,0.84817,9.681,14.29
71.35961,0.59871,8.81,14.173
73.76004,0.74839,8.362,13.848
67.00688,1.59656,6.86,12.918
57.31745,6.98495,7.759,15.05
31.14328,29.78582,4.514,10.175
20.69285,40.16346,4.363,9.449
14.11525,45.10282,4.315,8.272
16.39241,38.31744,4.779,8.982
28.69365,26.39313,6.143,12.205
44.76372,11.37549,7.711,12.855
40.17097,9.77893,6.663,10.389
42.9218,8.13248,5.805,8.728
51.67862,2.84387,5.501,9.87
50.65321,1.19742,5.523,8.875
49.11414,2.39484,5.727,8.557
42.9353,5.53807,6.51,9.787
26.15467,19.15872,6.351,9.833
34.94759,13.22151,6.819,10.558
57.67331,5.45491,7.247,10.89
51.40513,4.92273,7.903,11.145
11.4003,42.5583,6.062,8.56
13.33671,40.36303,6.3,8.918
23.24021,31.63185,5.412,7.729
25.84212,28.38883,4.818,6.472
22.1891,31.88131,5.229,7.017
31.9306,27.2912,4.623,6.431
30.37929,29.88561,4.273,5.869
27.33811,32.82927,3.806,5.313
34.31849,28.78797,4.199,5.745
46.46092,20.40603,3.822,5.254
51.06579,18.21076,4.6,6.285
39.58787,29.38668,4.236,6.342
29.73937,38.96604,4.667,6.916
32.00589,36.37163,5.13,6.599
39.0373,29.58625,5.567,7.049
47.55843,21.25421,5.28,6.68
58.92702,10.32775,5.608,7.421
49.45421,7.63355,7.029,9.217
40.1903,9.37979,7.077,8.792
25.45355,22.95055,7.192,9.056
18.31678,33.82712,6.681,8.694
21.08169,29.68604,7.532,10.057
30.24646,27.20804,9.195,11.895
35.27326,15.36689,13.127,16.66
7.3682,53.83401,6.523,10.743
25.31065,39.56475,7.36,12.303
27.08272,40.6125,7.155,11.598
25.86496,40.26325,6.966,11.39
38.49487,29.73593,7.717,11.91
43.5374,26.24346,7.767,11.633
39.81795,28.73808,7.553,11.743
52.01334,16.76388,8.466,13.163
45.25672,23.84862,7.984,12.325
41.8423,29.38668,7.346,10.982
33.9123,34.47572,7.669,11.658
34.90514,33.22841,7.614,11.104
31.58715,38.11787,7.434,11.358
38.58735,33.62755,7.596,11.335
46.39269,25.64475,7.098,11.335
41.76498,28.33894,6.26,9.13
37.66097,31.13292,5.354,8.023
28.51844,36.12217,4.655,6.875
21.09888,38.41723,5.223,7.79
11.02236,44.95314,5.228,7.818
3.76854,51.53895,4.685,7.539
4.04604,51.73852,4.526,6.564
5.09737,49.95902,5.276,7.686
5.16932,49.09422,5.153,7.428
4.55217,63.46326,7.25,15.373
18.53962,54.43272,6.642,12.88
19.36842,48.5454,8.073,15.973
19.52637,47.74712,8.22,17.775
28.62869,40.86196,8.282,19.213
40.89121,33.72733,8.324,17.945
37.38816,32.33034,8.075,14.803
38.71794,32.23056,9.641,15.303
40.94221,34.52561,10.507,17.54
34.50001,40.51271,9.52,15.705
22.79278,51.33938,9.675,17.175
34.38884,40.51271,9.731,15.813
0,36.92045,9.723,17.75
27.29395,49.64304,9.321,14.833
29.38852,53.53465,9.88,16.065
31.70634,52.5368,11.538,17.443
29.37366,55.92949,11.951,16.8
18.62144,68.75187,11.469,15.905
11.36089,74.19015,10.09,14.18
6.37616,74.73897,8.429,12.57
3.8826,68.30283,6.855,10.213
5.4881,64.26154,6.475,10.12
10.34235,61.46756,6.624,10.109
5.69411,54.88175,6.445,10.002
34.95896,30.93335,3.72,6.853
29.54496,35.9226,2.776,5.032
51.10558,23.59915,3.01,5.058
22.14551,44.70368,3.507,6.484
35.67925,31.63185,7.177,13.528
42.69374,26.09378,7.133,13.208
34.62516,36.32174,7.609,14.018
34.02204,38.16776,6.462,12.153
24.14159,48.64519,5.385,10.52
22.4398,50.19186,4.642,9.283
14.81831,57.32648,3.904,7.955
16.09258,55.58025,3.061,6.591
21.67982,52.78627,2.859,6.079
23.44138,53.2353,2.67,6.614
22.88149,51.53895,1.874,4.706
16.35025,55.92949,1.116,2.825
14.85901,53.68433,1.096,3.7
19.8271,59.92089,1.661,2.797
6.13396,73.99058,1.772,2.668
6.02286,72.4938,4.573,7.217
3.64789,69.89939,4.736,7.554
2.76365,63.16391,6.788,12.258
1.62023,67.58771,7.374,16.94
1.03355,65.65853,7.209,15.263
91.05531,1.54667,39.807,49.635
101.20632,1.79613,36.951,47.11
108.4458,1.59656,30.712,40.875
113.82216,1.39699,26.505,37.77
101.78876,1.29721,23.743,38.315
99.80201,1.24731,19.969,37.705
81.11343,0.89807,14.257,31.528
74.71995,0.6486,15.3,32.293
63.2428,2.74409,15.76,31.35
50.44263,10.82667,7.996,16.748
45.37454,14.41893,6.919,15.853
40.52654,14.96775,6.959,16.873
47.3343,10.22796,7.404,18.27
48.03744,5.03914,6.891,14.633
50.84923,5.73764,6.131,15.335
67.86933,2.84387,6.256,19.01
62.35778,1.04774,5.85,18.435
47.51384,8.58151,3.628,6.637
43.15521,12.32345,3.224,5.649
37.97738,19.25851,2.965,5.128
28.44971,26.49292,3.413,6.379
32.41361,22.70109,4.095,7.629
35.29445,24.68016,3.551,5.726
29.79613,30.26812,3.577,6.992
20.01944,34.52561,5.334,7.611
22.87093,32.77937,5.735,8.359
23.42013,31.23271,5.333,7.815
19.90809,38.41723,4.605,7.34
26.765,33.82712,4.861,7.195
31.31655,29.68604,4.454,6.893
39.65851,26.69249,3.484,5.838
28.41218,37.2697,3.527,6.034
20.30436,46.79917,3.447,7.569
10.87587,55.48046,3.208,8.658
11.25609,54.28304,3.419,7.505
12.95839,49.44347,3.428,8.712
21.25416,36.47142,4.409,7.441
25.15618,28.73808,4.645,7.547
25.86585,23.24991,4.269,6.243
44.81408,5.18882,6.307,10.061
52.35595,0.84817,8.242,11.69
50.24539,0.39914,8.293,10.687
46.52083,0.44903,12.42,14.988
43.16324,0.6486,20.578,24.988
47.82738,1.19742,24.05,28.448
57.35157,1.39699,29.203,35.443
68.64435,1.46351,29.894,37.133
64.53706,1.59656,33.257,41.805
32.526,22.05249,6.189,7.784
57.21973,5.73764,6.619,8.127
62.43193,5.38839,7.522,10.169
61.98088,4.14108,7.671,9.895
66.0115,5.58796,7.267,10.295
64.95308,7.88302,6.596,10.226
43.78194,19.75743,5.747,9.905
25.90819,36.42153,4.686,8.37
16.51029,48.14626,3.198,6.077
13.51088,54.43272,2.943,6.331
14.72163,53.13551,3.309,7.218
11.32981,56.22885,3.005,6.197
13.57202,50.49121,3.313,6.334
14.06261,46.64949,3.775,7.069
20.62378,36.12217,3.788,6.285
22.25249,32.87916,3.518,6.224
18.2019,36.77077,3.705,6.312
12.40842,43.2568,3.462,5.805
15.08494,40.06368,3.488,5.801
15.30441,38.91615,3.582,5.553
16.83494,37.9183,3.833,5.79
15.08557,42.25895,4.034,6.124
21.64208,42.97407,4.422,6.743
17.34591,39.44834,4.83,7.06
24.94694,37.51916,2.817,4.453
23.7477,37.21981,2.8,4.189
27.34286,42.20906,1.858,3.06
21.67854,49.94239,2.148,4.045
27.61593,42.85766,1.903,3.055
22.93344,49.2439,1.671,2.696
39.81848,33.62755,2.363,4.232
30.12354,41.66024,1.685,3.154
18.9585,54.68218,2.437,4.811
20.37469,52.03788,3.493,7.363
16.07342,54.63229,3.792,6.51
16.40162,52.93594,4.468,7.371
16.45751,52.68648,4.238,7.226
16.94556,52.93594,2.749,4.683
23.4291,43.85551,1.454,2.589
23.47805,42.15916,1.175,2.5
17.97722,47.79702,1.555,2.723
16.28806,52.28734,1.863,2.903
11.82132,55.08132,2.077,3.381
7.46438,55.33078,2.139,3.501
5.50303,56.5282,2.253,3.705
5.55782,58.02498,2.139,3.557
13.36448,56.61136,2.141,3.372
15.83349,41.17794,3.138,4.583
30.72718,18.06109,4.767,6.873
37.19544,14.56861,5.777,8.587
41.27744,11.87442,6.125,9.127
52.10709,7.38409,6.596,10.247
57.03126,6.93506,6.556,11.059
62.63002,6.53592,7.22,13.493
59.74287,8.23226,7.442,14.825
55.93931,15.01764,6.791,16.928
46.60292,23.99829,5.279,15.58
24.99103,43.85551,2.966,8.813
19.29042,47.79702,3.504,11.669
20.64627,40.96174,6.491,12.518
23.63546,36.72088,7.326,10.968
27.12161,30.98324,6.982,9.414
56.06699,11.67485,6.374,9.959
63.86198,2.6443,5.083,8.091
65.01984,0.94796,4.303,6.968
45.3343,8.53162,4.415,8.293
24.48088,29.9355,4.017,6.275
18.56423,36.37163,3.778,6.22
19.3228,35.07443,3.333,5.577
11.99602,47.2482,2.67,4.185
19.90167,43.37321,2.58,4.442
15.84971,44.96977,2.445,3.923
24.72218,35.97249,4.572,7.991
24.12758,39.01594,5.733,9.255
26.29233,39.81422,6.665,10.491
21.5308,51.18971,6.54,9.837
22.29235,51.2396,7.187,13.56
28.08036,44.40433,7.126,11.545
47.94223,19.957,7.781,13.658
33.6075,32.87916,6.073,12.07
34.95637,35.82282,5.666,12.032
23.97577,42.70798,6.107,12.369
28.78823,39.36518,5.711,10.886
28.03413,38.86626,6.406,13.51
24.02912,41.9097,5.596,10.565
26.95017,40.86196,4.801,8.876
33.49795,36.02239,4.358,10.153
45.7931,24.54711,3.795,7.456
46.49004,16.6142,3.997,6.784
37.01288,21.70324,4.344,7.012
25.26683,28.13937,4.654,7.409
21.04436,29.83572,4.957,6.996
24.12742,25.54496,4.643,6.242
24.72178,24.29765,4.667,6.563
30.07334,25.34539,4.458,6.743
29.28441,19.35829,4.742,7.218
10.35032,64.21165,5.012,7.149
18.81578,52.08777,6.069,8.047
25.03178,46.40003,6.855,9.589
26.86486,45.70153,7.06,10.024
31.98655,41.36088,6.414,11.343
33.87094,42.15916,4.665,8.713
39.08842,37.12002,5.449,11.855
44.69916,30.73378,4.67,11.775
38.22813,33.72733,4.518,10.505
27.93523,47.59745,3.797,10.256
22.00423,51.58885,3.293,8.456
23.02872,50.79057,3.305,8.405
26.10235,46.64949,3.662,9.346
36.19174,40.46282,4.202,9.69
40.12724,34.97464,5.051,10.6
51.9976,19.25851,6.7,12.913
55.00957,13.37119,7.165,13.255
48.7408,13.62065,8.569,12.685
34.12219,21.60345,8.354,10.26
27.16589,25.79442,7.567,10.218
22.74684,30.38453,5.625,7.184
28.51317,30.08518,4.961,7.272
33.34556,31.13292,4.506,7.028
29.68334,28.93765,5.009,8.063
33.35812,24.84647,9.363,13.743
35.77588,25.49507,9.498,13.323
32.39235,29.33679,10.804,19.853
38.68864,30.08518,10.009,17.74
43.85567,25.09593,10.158,16.438
59.48971,21.9527,9.463,12.998
42.06588,27.2912,7.945,12.404
42.87063,26.69249,6.873,11.66
33.74048,31.63185,5.538,11.173
21.01301,37.9183,4.422,10.236
13.22217,46.89895,3.406,8.907
16.01486,45.65164,3.566,10.019
19.13207,40.31314,4.032,9.657
21.81884,36.72088,3.842,8.689
24.93172,36.87056,3.424,7.356
28.36994,34.52561,4.135,11.734
27.72456,37.86841,4.072,10.029
21.11262,47.2482,4.026,6.528
12.0335,56.07917,3.971,5.9
6.66146,65.05982,4.113,5.413
4.40637,70.14886,3.742,6.148
6.33874,70.89724,3.567,4.846
14.03714,68.05337,4.473,6.067
7.44882,67.52118,4.487,6.837
42.17958,5.13893,12.936,14.35
41.11076,2.94366,15.099,16.618
40.52389,1.39699,15.538,17.65
40.10065,2.04559,15.226,17.185
56.46071,1.39699,14.778,16.48
56.43894,1.79613,12.877,14.68
35.91538,15.71614,12.083,13.78
31.0436,24.69679,9.144,10.886
26.65495,32.52991,8.434,10.77
34.25735,26.39313,10.304,13.91
36.4541,23.89851,10.533,15.358
36.2971,24.04819,10.533,15.593
55.75024,9.9785,13.731,23.688
52.15655,8.28216,18.948,30.448
55.16773,3.54237,13.726,30.005
57.2657,0.99785,11.807,21.14
52.20885,1.04774,14.849,21.845
50.11847,1.64645,12.785,17.51
49.09555,0.89807,11.651,17.123
41.37452,6.93506,10.908,16.01
36.93149,13.17162,10.811,14.713
41.0538,11.07614,11.566,16.26
49.74335,9.1137,12.009,15.988
42.18053,11.50854,11.083,15.085
26.18875,32.18066,7.477,12.178
21.44135,37.51916,7.151,12.478
33.22882,26.14367,8.272,12.258
41.22996,16.76388,9.212,12.248
50.88558,9.87872,8.835,11.39
60.0607,4.88947,8.912,10.681
55.42255,7.93291,8.077,9.977
52.75223,10.677,6.831,8.592
38.51016,20.75528,6.869,8.348
36.86061,21.40388,9.157,10.865
31.79298,22.20216,7.454,9.34
